帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
31,1,14.087,-3.215,-0.708,红色,本帧颜色确认,0.547,红色,0.441
31,2,9.944,-2.570,-0.751,蓝色,本帧颜色确认,0.588,蓝色,0.328
31,3,6.791,3.100,-0.789,未知,雷达框未匹配,,,
31,4,4.588,2.202,-0.529,大黄锥,本帧颜色确认,0.761,大黄锥,0.916
31,5,12.051,-0.521,-0.720,红色,本帧颜色确认,0.716,红色,0.383
31,6,9.164,5.242,-0.713,未知,雷达框未匹配,,,
31,7,15.407,-7.059,-0.810,红色,本帧颜色确认,0.779,红色,0.373
31,8,4.896,-0.701,-0.594,大黄锥,本帧颜色确认,0.771,大黄锥,0.916
31,9,14.323,0.179,-0.618,小黄锥,本帧颜色确认,0.400,大黄锥,0.278
31,10,11.505,3.389,-0.613,未知,雷达框未匹配,,,
31,11,16.283,0.362,-0.546,未知,雷达框未匹配,,,
31,12,11.566,-4.544,-0.808,蓝色,本帧颜色确认,0.726,蓝色,0.383
