帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
671,1,5.681,-6.319,-0.892,蓝色,本帧颜色确认,0.351,蓝色,0.768
671,2,6.923,-2.309,-0.663,大黄锥,本帧颜色确认,0.504,大黄锥,0.808
671,3,8.550,-3.820,-0.860,红色,本帧颜色确认,0.357,红色,0.722
671,4,13.547,-8.193,-0.890,蓝色,沿用历史颜色,,,
671,5,6.222,5.915,-0.810,红色,本帧颜色确认,0.437,红色,0.808
671,6,4.532,-3.908,-0.724,大黄锥,本帧颜色确认,0.650,大黄锥,0.769
671,7,4.342,-3.505,-0.690,大黄锥,本帧颜色确认,0.069,大黄锥,0.441
671,8,6.657,-1.904,-0.720,大黄锥,本帧颜色确认,0.530,大黄锥,0.768
671,9,11.202,-4.993,-0.862,红色,本帧颜色确认,0.253,红色,0.233
671,10,11.631,-8.144,-0.860,蓝色,本帧颜色确认,0.099,蓝色,0.104
671,11,2.835,4.262,-0.833,蓝色,沿用历史颜色,,,
671,12,12.526,-10.212,-0.814,未知,雷达框未匹配,,,
671,13,5.459,3.575,-0.846,红色,本帧颜色确认,0.629,红色,0.871
671,14,11.073,9.751,-0.794,红色,本帧颜色确认,0.285,红色,0.768
671,15,5.559,0.594,-0.920,红色,沿用历史颜色,,,
671,16,10.267,-11.797,-0.869,红色,沿用历史颜色,,,
671,17,14.714,-5.075,-0.926,未知,雷达框未匹配,,,
