帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
10,1,9.257,-2.032,-0.780,蓝色,本帧颜色确认,0.420,蓝色,0.722
10,2,13.334,1.767,-0.230,未知,雷达框未匹配,,,
10,3,11.802,1.802,-0.202,未知,雷达框未匹配,,,
10,4,5.707,-6.354,-0.812,蓝色,本帧颜色确认,0.316,蓝色,0.842
10,5,9.338,2.435,-0.776,红色,本帧颜色确认,0.280,红色,0.722
10,6,11.966,-1.176,-0.179,未知,雷达框未匹配,,,
10,7,6.982,-4.037,-0.795,蓝色,本帧颜色确认,0.359,蓝色,0.768
10,8,13.453,-1.104,-0.259,未知,雷达框未匹配,,,
10,9,6.937,4.106,-0.824,红色,沿用历史颜色,,,
10,10,5.502,6.212,-0.756,红色,本帧颜色确认,0.438,红色,0.871
10,11,2.895,-5.400,-0.802,未知,雷达框未匹配,,,
