帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
234,1,6.358,0.880,-0.646,大黄锥,沿用历史颜色,,,
234,2,6.788,0.756,-0.715,大黄锥,本帧颜色确认,0.562,大黄锥,0.896
234,3,6.587,-1.948,-0.643,未知,雷达框未匹配,,,
234,4,6.083,-1.944,-0.462,大黄锥,本帧颜色确认,0.689,大黄锥,0.933
234,5,13.087,-7.268,-0.830,蓝色,沿用历史颜色,,,
234,6,3.823,1.702,-0.777,红色,本帧颜色确认,0.669,红色,0.842
234,7,11.705,2.254,-0.768,红色,本帧颜色确认,0.388,红色,0.617
234,8,15.690,1.967,-0.842,未知,雷达框未匹配,,,
234,9,3.004,-2.551,-0.780,蓝色,本帧颜色确认,0.628,蓝色,0.933
234,10,14.348,-3.143,-0.795,红色,本帧颜色确认,0.333,红色,0.383
