帧号,雷达时间戳,相机时间戳,时间差毫秒,雷达锥桶数,YOLO框数,成功匹配数,YOLO未匹配数,蓝色数,红色数,大黄锥数,小黄锥数,未知数,IoU阈值
446,1788664760.285515070,1788664760.272179365,13.336,10,20,9,11,4,1,1,3,1,0.050
