帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
161,1,6.085,-4.749,-0.797,蓝色,本帧颜色确认,0.315,蓝色,0.808
161,2,13.474,1.729,-0.812,小黄锥,本帧颜色确认,0.237,大黄锥,0.383
161,3,13.036,0.326,-0.821,小黄锥,本帧颜色确认,0.186,大黄锥,0.560
161,4,8.458,-2.903,-0.766,红色,本帧颜色确认,0.473,红色,0.768
161,5,11.594,-8.966,-0.807,红色,本帧颜色确认,0.149,红色,0.672
161,6,7.323,-7.572,-0.670,蓝色,本帧颜色确认,0.340,蓝色,0.768
161,7,12.606,-4.488,-0.738,蓝色,本帧颜色确认,0.208,蓝色,0.129
161,8,10.774,0.840,-0.814,小黄锥,本帧颜色确认,0.305,大黄锥,0.500
161,9,12.577,-1.472,-0.811,小黄锥,本帧颜色确认,0.249,大黄锥,0.158
161,10,11.297,2.278,-0.849,小黄锥,本帧颜色确认,0.214,大黄锥,0.500
