帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
95,1,8.493,4.440,-0.766,小黄锥,本帧匹配成功,0.668,小黄锥,0.396
95,2,4.922,5.815,-0.829,红色,本帧匹配成功,0.586,红色,0.768
95,3,6.276,3.810,-0.791,小黄锥,本帧匹配成功,0.734,小黄锥,0.722
95,4,9.546,1.889,-0.826,未知,雷达框未匹配,,,
95,5,8.002,-1.789,-0.832,蓝色,本帧匹配成功,0.355,蓝色,0.500
95,6,7.101,1.241,-0.845,小黄锥,本帧匹配成功,0.569,大黄锥,0.328
95,7,5.328,7.960,-0.825,未知,雷达框未匹配,,,
95,8,11.355,2.493,-0.836,未知,雷达框未匹配,,,
95,9,10.371,4.962,-0.784,小黄锥,本帧匹配成功,0.623,小黄锥,0.358
95,10,6.996,-6.528,-0.854,红色,本帧匹配成功,0.373,红色,0.768
95,11,13.137,3.028,-0.806,未知,雷达框未匹配,,,
95,12,9.855,-5.614,-0.831,蓝色,本帧匹配成功,0.178,蓝色,0.722
95,13,6.681,-0.596,-0.855,蓝色,本帧匹配成功,0.577,蓝色,0.722
