帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
34,1,8.485,1.156,-0.817,蓝色,沿用历史颜色,,,
34,2,11.399,3.152,-0.681,红色,本帧颜色确认,0.300,红色,0.383
34,3,10.216,7.639,-0.733,未知,雷达框未匹配,,,
34,4,8.069,7.093,-0.719,蓝色,本帧颜色确认,0.394,蓝色,0.672
34,5,9.865,3.929,-0.767,红色,沿用历史颜色,,,
34,6,13.047,-8.688,-0.825,蓝色,沿用历史颜色,,,
34,7,12.790,2.041,-0.682,红色,本帧颜色确认,0.347,红色,0.133
34,8,4.855,7.216,-0.770,未知,雷达框未匹配,,,
34,9,11.260,8.148,-0.774,未知,雷达框未匹配,,,
34,10,11.384,5.081,-0.742,未知,雷达框未匹配,,,
34,11,10.959,-0.223,-0.700,蓝色,沿用历史颜色,,,
34,12,11.719,-11.064,-0.798,未知,雷达框未匹配,,,
34,13,12.744,-2.568,-0.792,蓝色,沿用历史颜色,,,
34,14,15.498,-1.095,-0.666,未知,雷达框未匹配,,,
