帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
226,1,7.047,4.108,-0.814,小黄锥,本帧颜色确认,0.438,大黄锥,0.500
226,2,7.494,-2.190,-0.829,红色,本帧颜色确认,0.472,红色,0.672
226,3,8.138,1.479,-0.844,小黄锥,沿用历史颜色,,,
226,4,4.779,7.271,-0.798,蓝色,沿用历史颜色,,,
226,5,6.642,-6.734,-0.801,蓝色,本帧颜色确认,0.421,蓝色,0.672
226,6,9.564,-5.743,-0.796,红色,本帧颜色确认,0.392,红色,0.672
226,7,5.961,3.742,-0.833,小黄锥,本帧颜色确认,0.658,大黄锥,0.560
226,8,3.736,3.585,-0.801,蓝色,本帧颜色确认,0.722,蓝色,0.933
226,9,4.425,5.364,-0.822,蓝色,沿用历史颜色,,,
226,10,6.643,1.020,-0.867,小黄锥,本帧颜色确认,0.533,大黄锥,0.278
226,11,4.929,0.160,-0.837,红色,本帧颜色确认,0.644,红色,0.842
226,12,6.315,-0.860,-0.819,红色,本帧颜色确认,0.518,红色,0.808
226,13,5.300,-4.122,-0.820,蓝色,本帧颜色确认,0.418,蓝色,0.768
