帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
201,1,6.145,4.266,-0.825,红色,沿用历史颜色,,,
201,2,7.734,-2.522,-0.816,蓝色,沿用历史颜色,,,
201,3,11.082,-1.553,-0.767,红色,本帧颜色确认,0.310,红色,0.383
201,4,9.645,-4.658,-0.766,蓝色,本帧颜色确认,0.380,蓝色,0.560
201,5,12.123,-3.014,-0.776,红色,本帧颜色确认,0.175,红色,0.328
201,6,9.883,-0.355,-0.742,红色,本帧颜色确认,0.381,红色,0.383
201,7,13.728,-6.851,-0.803,红色,本帧颜色确认,0.153,红色,0.278
201,8,9.149,3.198,-0.795,蓝色,沿用历史颜色,,,
201,9,11.373,3.045,-0.760,小黄锥,沿用历史颜色,,,
201,10,3.872,2.507,-0.816,红色,本帧颜色确认,0.723,红色,0.871
201,11,7.857,7.413,-0.782,红色,本帧颜色确认,0.594,红色,0.722
201,12,11.694,0.283,-0.755,未知,雷达框未匹配,,,
201,13,10.101,4.868,-0.794,蓝色,沿用历史颜色,,,
201,14,12.523,3.185,-0.781,未知,雷达框未匹配,,,
201,15,10.646,-7.414,-0.810,蓝色,沿用历史颜色,,,
201,16,13.278,0.524,-0.821,未知,雷达框未匹配,,,
201,17,10.737,6.708,-0.779,蓝色,本帧颜色确认,0.415,蓝色,0.158
201,18,10.518,-10.652,-0.743,蓝色,本帧颜色确认,0.278,蓝色,0.722
201,19,13.423,-11.450,-0.848,未知,雷达框未匹配,,,
