帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
5,1,9.939,-2.578,-0.776,蓝色,本帧颜色确认,0.677,蓝色,0.328
5,2,6.787,3.078,-0.765,红色,沿用历史颜色,,,
5,3,4.869,-0.695,-0.642,大黄锥,本帧颜色确认,0.726,大黄锥,0.916
5,4,9.150,5.220,-0.665,红色,本帧颜色确认,0.484,红色,0.722
5,5,14.304,0.133,-0.688,小黄锥,沿用历史颜色,,,
5,6,12.030,-0.543,-0.696,红色,本帧颜色确认,0.685,红色,0.383
5,7,11.496,3.379,-0.678,未知,雷达框未匹配,,,
5,8,4.533,2.184,-0.481,大黄锥,本帧颜色确认,0.794,大黄锥,0.916
5,9,14.079,-3.222,-0.661,红色,本帧颜色确认,0.435,红色,0.441
5,10,11.565,-4.576,-0.841,蓝色,本帧颜色确认,0.645,蓝色,0.328
5,11,16.275,0.342,-0.754,小黄锥,本帧匹配成功,0.404,大黄锥,0.278
5,12,15.383,-7.076,-0.823,红色,本帧颜色确认,0.692,红色,0.373
