帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
17,1,6.197,1.374,-0.712,大黄锥,本帧颜色确认,0.750,大黄锥,0.916
17,2,4.949,-1.405,-0.689,大黄锥,本帧颜色确认,0.714,大黄锥,0.933
17,3,12.761,6.028,-0.885,红色,本帧颜色确认,0.562,红色,0.278
17,4,14.490,-3.275,-0.851,未知,雷达框未匹配,,,
17,5,10.580,3.182,-0.823,红色,本帧颜色确认,0.511,红色,0.328
17,6,11.093,-3.817,-0.870,蓝色,本帧颜色确认,0.308,蓝色,0.233
17,7,5.062,1.407,-0.684,大黄锥,本帧颜色确认,0.760,大黄锥,0.896
17,8,6.044,-1.417,-0.709,大黄锥,本帧颜色确认,0.603,大黄锥,0.808
17,9,13.393,1.647,-0.857,蓝色,沿用历史颜色,,,
17,10,15.345,-4.980,-0.920,未知,雷达框未匹配,,,
17,11,16.245,9.473,-0.817,未知,雷达框未匹配,,,
17,12,13.552,-1.989,-0.873,红色,本帧颜色确认,0.482,红色,0.441
