帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
975,1,7.328,5.450,-0.779,红色,本帧颜色确认,0.493,红色,0.808
975,2,8.848,2.296,-0.830,蓝色,沿用历史颜色,,,
975,3,7.636,0.942,-0.792,蓝色,本帧颜色确认,0.405,蓝色,0.722
975,4,12.113,-2.248,-0.784,未知,雷达框未匹配,,,
975,5,13.997,0.691,-0.852,红色,本帧匹配成功,0.202,红色,0.193
975,6,10.703,2.018,-0.809,小黄锥,沿用历史颜色,,,
975,7,9.622,3.978,-0.819,蓝色,沿用历史颜色,,,
975,8,12.687,-3.959,-0.788,未知,雷达框未匹配,,,
975,9,5.830,3.491,-0.819,红色,本帧颜色确认,0.436,红色,0.842
975,10,13.995,-3.573,-0.786,未知,雷达框未匹配,,,
975,11,15.217,4.352,-0.828,未知,雷达框未匹配,,,
975,12,14.603,-1.169,-0.785,红色,本帧匹配成功,0.321,红色,0.122
975,13,13.253,2.858,-0.756,未知,雷达框未匹配,,,
975,14,3.949,-1.077,-0.762,蓝色,本帧颜色确认,0.609,蓝色,0.896
975,15,17.460,7.085,-0.820,未知,雷达框未匹配,,,
