帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
551,1,8.753,4.015,-0.795,红色,沿用历史颜色,,,
551,2,7.303,5.943,-0.760,红色,本帧颜色确认,0.577,红色,0.808
551,3,7.603,-6.142,-0.775,蓝色,沿用历史颜色,,,
551,4,8.906,-3.710,-0.778,蓝色,沿用历史颜色,,,
551,5,11.111,-1.847,-0.710,蓝色,本帧颜色确认,0.316,蓝色,0.672
551,6,11.412,2.450,-0.849,红色,沿用历史颜色,,,
551,7,4.763,-5.314,-0.775,红色,本帧颜色确认,0.418,红色,0.871
551,8,7.733,-16.426,-0.759,未知,雷达框未匹配,,,
551,9,4.583,1.652,-0.822,小黄锥,本帧颜色确认,0.705,小黄锥,0.383
551,10,4.722,-1.029,-0.775,小黄锥,本帧颜色确认,0.630,大黄锥,0.722
