帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
13,1,12.341,-1.499,-0.196,未知,雷达框未匹配,,,
13,2,9.630,-2.270,-0.781,蓝色,本帧颜色确认,0.362,蓝色,0.672
13,3,13.816,-1.403,-0.161,未知,雷达框未匹配,,,
13,4,6.050,6.062,-0.776,红色,本帧颜色确认,0.379,红色,0.842
13,5,12.259,1.498,-0.223,大黄锥,沿用历史颜色,,,
13,6,9.795,2.177,-0.773,红色,本帧颜色确认,0.267,红色,0.722
13,7,7.290,-4.209,-0.687,蓝色,本帧颜色确认,0.262,蓝色,0.768
13,8,3.196,-5.556,-0.812,未知,雷达框未匹配,,,
13,9,13.771,1.468,-0.207,大黄锥,沿用历史颜色,,,
13,10,7.456,3.897,-0.767,红色,本帧颜色确认,0.389,红色,0.768
13,11,5.981,-6.522,-0.742,蓝色,本帧颜色确认,0.404,蓝色,0.842
