帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
10,1,12.305,0.358,-0.183,未知,雷达框未匹配,,,
10,2,9.901,1.254,-0.795,红色,本帧颜色确认,0.315,红色,0.722
10,3,13.818,0.170,-0.240,未知,雷达框未匹配,,,
10,4,13.600,-2.699,-0.170,未知,雷达框未匹配,,,
10,5,6.870,-4.912,-0.779,蓝色,本帧颜色确认,0.283,蓝色,0.768
10,6,6.506,5.434,-0.806,红色,本帧颜色确认,0.304,红色,0.842
10,7,7.713,3.176,-0.813,红色,沿用历史颜色,,,
10,8,5.374,-7.090,-0.788,未知,雷达框未匹配,,,
10,9,12.144,-2.620,-0.216,大黄锥,沿用历史颜色,,,
10,10,9.384,-3.166,-0.762,蓝色,本帧颜色确认,0.297,蓝色,0.722
10,11,2.687,-5.927,-0.791,未知,雷达框未匹配,,,
