帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
59,1,7.023,-6.778,-0.795,蓝色,沿用历史颜色,,,
59,2,10.890,-2.851,-0.758,蓝色,沿用历史颜色,,,
59,3,9.088,3.200,-0.763,红色,本帧颜色确认,0.435,红色,0.808
59,4,8.537,-4.494,-0.769,蓝色,本帧颜色确认,0.322,蓝色,0.722
59,5,7.773,5.260,-0.810,红色,沿用历史颜色,,,
59,6,4.237,-5.701,-0.808,未知,雷达框未匹配,,,
59,7,13.979,-2.098,-0.221,小黄锥,沿用历史颜色,,,
59,8,5.252,-3.769,-0.843,红色,沿用历史颜色,,,
59,9,4.735,1.274,-0.785,小黄锥,本帧颜色确认,0.625,大黄锥,0.842
59,10,11.604,1.401,-0.819,红色,沿用历史颜色,,,
59,11,14.241,0.740,-0.365,大黄锥,本帧颜色确认,0.343,大黄锥,0.808
