帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
470,1,11.468,-2.039,-0.744,红色,本帧匹配成功,0.280,红色,0.278
470,2,9.556,2.360,-0.789,蓝色,本帧匹配成功,0.270,蓝色,0.768
470,3,13.285,0.272,-0.801,未知,雷达框未匹配,,,
470,4,11.020,-0.289,-0.748,红色,本帧匹配成功,0.318,红色,0.104
470,5,7.212,-0.100,-0.799,蓝色,本帧匹配成功,0.323,蓝色,0.768
470,6,8.386,6.784,-0.814,红色,本帧匹配成功,0.311,红色,0.808
470,7,7.221,4.103,-0.797,红色,本帧匹配成功,0.440,红色,0.842
470,8,13.753,-1.415,-0.822,未知,雷达框未匹配,,,
470,9,11.863,-3.485,-0.753,小黄锥,本帧匹配成功,0.230,大黄锥,0.129
470,10,13.965,-2.909,-0.705,未知,雷达框未匹配,,,
