帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
645,1,10.966,-4.635,-0.599,大黄锥,本帧颜色确认,0.715,大黄锥,0.768
645,2,11.095,1.473,-0.822,红色,本帧颜色确认,0.500,红色,0.722
645,3,8.277,-5.543,-0.633,大黄锥,本帧颜色确认,0.540,大黄锥,0.808
645,4,8.115,-5.102,-0.579,大黄锥,本帧颜色确认,0.559,大黄锥,0.768
645,5,8.761,2.850,-0.800,蓝色,沿用历史颜色,,,
645,6,12.508,3.482,-0.818,红色,本帧颜色确认,0.353,红色,0.672
645,7,9.404,4.540,-0.766,蓝色,本帧颜色确认,0.364,蓝色,0.768
645,8,8.674,-8.181,-0.855,蓝色,本帧颜色确认,0.309,蓝色,0.617
645,9,10.433,-1.467,-0.853,红色,本帧颜色确认,0.509,红色,0.768
645,10,10.575,5.971,-0.820,蓝色,沿用历史颜色,,,
645,11,10.790,-4.201,-0.461,大黄锥,本帧颜色确认,0.353,大黄锥,0.672
645,12,7.601,4.765,-0.798,小黄锥,本帧颜色确认,0.505,小黄锥,0.500
645,13,6.784,7.246,-0.809,小黄锥,本帧颜色确认,0.435,小黄锥,0.768
645,14,6.218,-2.561,-0.824,蓝色,本帧颜色确认,0.510,蓝色,0.768
645,15,12.112,-6.536,-0.860,红色,本帧颜色确认,0.368,红色,0.617
645,16,6.030,8.943,-0.801,小黄锥,沿用历史颜色,,,
645,17,14.280,8.115,-0.765,蓝色,本帧颜色确认,0.240,蓝色,0.441
645,18,4.287,5.961,-0.870,小黄锥,沿用历史颜色,,,
645,19,8.422,-15.769,-0.979,未知,雷达框未匹配,,,
645,20,3.790,-1.026,-0.753,蓝色,本帧颜色确认,0.403,蓝色,0.896
