帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
9,1,6.782,3.073,-0.778,红色,沿用历史颜色,,,
9,2,9.934,-2.599,-0.747,蓝色,本帧颜色确认,0.625,蓝色,0.328
9,3,12.045,-0.551,-0.720,红色,本帧颜色确认,0.558,红色,0.383
9,4,4.590,2.196,-0.463,大黄锥,本帧颜色确认,0.717,大黄锥,0.916
9,5,9.167,5.231,-0.722,红色,沿用历史颜色,,,
9,6,14.108,-3.236,-0.664,红色,本帧颜色确认,0.335,红色,0.441
9,7,4.877,-0.744,-0.692,大黄锥,本帧颜色确认,0.626,大黄锥,0.916
9,8,14.334,0.146,-0.657,小黄锥,沿用历史颜色,,,
9,9,11.494,3.385,-0.387,未知,雷达框未匹配,,,
9,10,11.566,-4.578,-0.813,蓝色,本帧颜色确认,0.679,蓝色,0.328
9,11,16.278,0.331,-0.731,小黄锥,本帧匹配成功,0.427,大黄锥,0.383
