帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
346,1,6.157,6.293,-0.652,大黄锥,本帧颜色确认,0.618,大黄锥,0.768
346,2,8.972,2.705,-0.754,蓝色,本帧颜色确认,0.370,蓝色,0.672
346,3,5.394,-5.675,-0.737,小黄锥,本帧颜色确认,0.441,小黄锥,0.233
346,4,10.213,-4.425,-0.750,红色,本帧颜色确认,0.500,红色,0.233
346,5,7.726,-1.962,-0.799,红色,本帧颜色确认,0.561,红色,0.672
346,6,10.148,-0.113,-0.750,蓝色,本帧颜色确认,0.350,蓝色,0.383
346,7,11.955,-2.039,-0.748,红色,颜色冲突，保持原色,0.377,蓝色,0.104
346,8,9.035,5.547,-0.577,大黄锥,本帧颜色确认,0.562,大黄锥,0.158
346,9,4.844,-7.103,-0.750,未知,雷达框未匹配,,,
346,10,9.410,6.979,-0.638,大黄锥,本帧颜色确认,0.436,大黄锥,0.184
346,11,14.463,-3.270,-0.699,未知,雷达框未匹配,,,
346,12,3.132,-5.156,-0.799,红色,沿用历史颜色,,,
346,13,13.711,-6.029,-0.726,未知,雷达框未匹配,,,
