帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
24,1,7.630,-4.283,-0.798,蓝色,本帧颜色确认,0.226,蓝色,0.672
24,2,12.690,-1.582,-0.203,大黄锥,沿用历史颜色,,,
24,3,10.140,2.113,-0.841,红色,沿用历史颜色,,,
24,4,9.970,-2.347,-0.721,蓝色,本帧颜色确认,0.380,蓝色,0.672
24,5,14.123,1.377,-0.225,未知,雷达框未匹配,,,
24,6,6.388,5.979,-0.793,红色,本帧颜色确认,0.351,红色,0.842
24,7,12.610,1.425,-0.228,未知,雷达框未匹配,,,
24,8,6.325,-6.581,-0.784,蓝色,本帧颜色确认,0.285,蓝色,0.808
24,9,14.135,-1.513,-0.179,未知,雷达框未匹配,,,
24,10,7.789,3.825,-0.816,红色,沿用历史颜色,,,
24,11,3.531,-5.599,-0.791,未知,雷达框未匹配,,,
