帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
45,1,4.625,1.597,-0.687,大黄锥,本帧颜色确认,0.686,大黄锥,0.896
45,2,4.695,-1.224,-0.671,大黄锥,本帧颜色确认,0.721,大黄锥,0.896
45,3,5.132,-1.172,-0.686,大黄锥,本帧颜色确认,0.473,大黄锥,0.500
45,4,7.767,-1.656,-0.835,蓝色,本帧颜色确认,0.432,蓝色,0.383
45,5,10.588,-3.398,-0.830,蓝色,本帧颜色确认,0.471,蓝色,0.153
45,6,7.312,2.076,-0.824,红色,本帧颜色确认,0.512,红色,0.560
45,7,14.911,-4.406,-0.866,未知,雷达框未匹配,,,
45,8,9.763,3.584,-0.825,红色,本帧颜色确认,0.579,红色,0.441
45,9,14.846,1.780,-0.842,未知,雷达框未匹配,,,
45,10,12.981,-1.477,-0.815,红色,本帧颜色确认,0.440,红色,0.233
45,11,12.639,2.175,-0.792,蓝色,沿用历史颜色,,,
45,12,11.826,6.508,-0.785,红色,本帧颜色确认,0.289,红色,0.441
45,13,12.304,9.797,-0.791,红色,本帧匹配成功,0.486,红色,0.560
