帧号,雷达时间戳,相机时间戳,时间差毫秒,雷达锥桶数,YOLO框数,成功匹配数,YOLO未匹配数,蓝色数,红色数,大黄锥数,小黄锥数,未知数,IoU阈值
678,1788664837.275567055,1788664837.306548357,30.981,6,15,6,9,2,2,0,2,0,0.050
