帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
35,1,12.083,1.637,-0.337,大黄锥,本帧颜色确认,0.287,大黄锥,0.383
35,2,13.611,1.643,-0.208,未知,雷达框未匹配,,,
35,3,9.628,2.294,-0.772,红色,本帧颜色确认,0.366,红色,0.768
35,4,7.236,3.992,-0.824,红色,沿用历史颜色,,,
35,5,5.840,6.137,-0.787,红色,本帧颜色确认,0.401,红色,0.842
35,6,7.232,-4.151,-0.811,蓝色,本帧颜色确认,0.356,蓝色,0.768
35,7,12.255,-1.355,-0.186,大黄锥,沿用历史颜色,,,
35,8,5.949,-6.493,-0.777,蓝色,本帧颜色确认,0.325,蓝色,0.808
35,9,3.100,-5.493,-0.796,未知,雷达框未匹配,,,
35,10,13.705,-1.268,-0.233,未知,雷达框未匹配,,,
35,11,9.534,-2.172,-0.654,蓝色,本帧颜色确认,0.307,蓝色,0.768
