帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
54,1,5.129,-2.022,-0.647,大黄锥,本帧颜色确认,0.655,大黄锥,0.933
54,2,4.381,0.895,-0.662,大黄锥,本帧颜色确认,0.665,大黄锥,0.916
54,3,10.695,2.938,-0.743,蓝色,本帧颜色确认,0.362,蓝色,0.560
54,4,3.965,-1.899,-0.663,大黄锥,本帧颜色确认,0.648,大黄锥,0.916
54,5,5.482,0.753,-0.652,大黄锥,本帧颜色确认,0.706,大黄锥,0.916
54,6,8.214,1.408,-0.799,蓝色,本帧颜色确认,0.444,蓝色,0.560
54,7,7.484,-2.781,-0.868,未知,雷达框未匹配,,,
54,8,13.289,-4.586,-0.857,蓝色,本帧匹配成功,0.365,蓝色,0.158
54,9,12.495,0.518,-0.795,红色,本帧颜色确认,0.529,红色,0.617
54,10,14.088,-6.211,-0.791,蓝色,本帧颜色确认,0.265,蓝色,0.193
