帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
49,1,9.928,-2.575,-0.745,蓝色,本帧颜色确认,0.600,蓝色,0.328
49,2,14.092,-3.229,-0.701,红色,本帧颜色确认,0.547,红色,0.500
49,3,6.790,3.100,-0.799,红色,沿用历史颜色,,,
49,4,15.400,-7.073,-0.842,红色,本帧颜色确认,0.654,红色,0.373
49,5,4.883,-0.696,-0.657,大黄锥,本帧颜色确认,0.693,大黄锥,0.916
49,6,14.117,3.554,-0.799,未知,雷达框未匹配,,,
49,7,4.581,2.194,-0.460,大黄锥,本帧颜色确认,0.707,大黄锥,0.916
49,8,9.155,5.227,-0.624,红色,本帧颜色确认,0.474,红色,0.768
49,9,14.318,0.168,-0.666,小黄锥,本帧颜色确认,0.393,大黄锥,0.383
49,10,12.042,-0.546,-0.658,红色,本帧颜色确认,0.523,红色,0.383
49,11,11.536,3.384,-0.636,未知,雷达框未匹配,,,
