帧号,雷达时间戳,相机时间戳,时间差毫秒,雷达锥桶数,YOLO框数,成功匹配数,YOLO未匹配数,蓝色数,红色数,大黄锥数,小黄锥数,未知数,IoU阈值
473,1788661375.585052013,1788661375.612810373,27.758,10,26,5,21,3,4,0,1,2,0.050
