帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
646,1,5.837,-1.596,-0.681,大黄锥,本帧颜色确认,0.609,大黄锥,0.871
646,2,4.743,-1.611,-0.691,大黄锥,本帧颜色确认,0.629,大黄锥,0.946
646,3,10.137,3.201,-0.853,红色,本帧颜色确认,0.429,红色,0.768
646,4,8.126,-2.044,-0.861,蓝色,本帧颜色确认,0.343,蓝色,0.500
646,5,4.696,1.221,-0.675,大黄锥,本帧颜色确认,0.681,大黄锥,0.916
646,6,5.906,1.178,-0.704,大黄锥,本帧颜色确认,0.654,大黄锥,0.871
646,7,12.180,6.114,-0.847,红色,本帧颜色确认,0.419,红色,0.672
646,8,14.308,-3.102,-0.898,红色,本帧颜色确认,0.337,红色,0.500
646,9,12.672,9.406,-0.840,红色,本帧颜色确认,0.374,红色,0.560
646,10,10.943,-3.822,-0.890,未知,雷达框未匹配,,,
646,11,13.346,-1.850,-0.879,红色,本帧颜色确认,0.440,红色,0.672
646,12,15.571,9.751,-0.880,未知,雷达框未匹配,,,
