帧号,雷达时间戳,相机时间戳,时间差毫秒,雷达锥桶数,YOLO框数,成功匹配数,YOLO未匹配数,蓝色数,红色数,大黄锥数,小黄锥数,未知数,IoU阈值
204,1784113329.013108969,1784113328.980719566,32.389,5,12,1,11,2,0,0,0,3,0.050
