帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
65,1,8.329,-3.526,-0.784,蓝色,沿用历史颜色,,,
65,2,7.561,3.464,-0.779,红色,本帧颜色确认,0.381,红色,0.672
65,3,10.398,2.035,-0.804,蓝色,沿用历史颜色,,,
65,4,9.994,-5.834,-0.771,蓝色,沿用历史颜色,,,
65,5,12.646,-4.508,-0.743,红色,本帧颜色确认,0.250,红色,0.158
65,6,10.721,-1.581,-0.761,红色,本帧颜色确认,0.289,红色,0.560
65,7,12.413,5.337,-0.769,未知,雷达框未匹配,,,
65,8,11.796,-2.928,-0.713,红色,本帧颜色确认,0.310,红色,0.328
65,9,13.813,-8.513,-0.707,红色,本帧颜色确认,0.206,红色,0.158
65,10,9.574,6.386,-0.746,红色,本帧颜色确认,0.298,红色,0.617
65,11,10.667,-8.692,-0.788,蓝色,沿用历史颜色,,,
65,12,11.543,3.575,-0.748,未知,雷达框未匹配,,,
65,13,10.095,9.671,-0.780,红色,沿用历史颜色,,,
65,14,12.629,1.616,-0.833,小黄锥,沿用历史颜色,,,
