帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
340,1,8.572,-2.005,-0.759,红色,本帧颜色确认,0.399,红色,0.722
340,2,9.087,2.548,-0.796,小黄锥,沿用历史颜色,,,
340,3,9.557,-3.559,-0.792,红色,本帧颜色确认,0.383,红色,0.722
340,4,6.885,2.797,-0.822,蓝色,沿用历史颜色,,,
340,5,7.896,4.449,-0.795,蓝色,沿用历史颜色,,,
340,6,7.019,-5.057,-0.797,蓝色,本帧颜色确认,0.387,蓝色,0.722
340,7,7.423,-0.768,-0.797,红色,本帧颜色确认,0.443,红色,0.808
340,8,9.271,-0.223,-0.774,小黄锥,沿用历史颜色,,,
340,9,10.959,-7.457,-0.736,红色,本帧颜色确认,0.431,红色,0.722
340,10,10.872,-0.051,-0.764,小黄锥,沿用历史颜色,,,
340,11,7.889,-7.850,-0.774,蓝色,本帧颜色确认,0.369,蓝色,0.722
340,12,8.621,6.256,-0.761,蓝色,沿用历史颜色,,,
340,13,10.265,2.676,-0.820,小黄锥,本帧颜色确认,0.275,小黄锥,0.123
340,14,5.792,7.125,-0.756,红色,沿用历史颜色,,,
