帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
86,1,7.487,5.662,-0.813,红色,沿用历史颜色,,,
86,2,8.766,-4.052,-0.792,蓝色,沿用历史颜色,,,
86,3,8.897,3.688,-0.756,红色,本帧颜色确认,0.422,红色,0.808
86,4,14.079,-1.373,-0.175,未知,雷达框未匹配,,,
86,5,7.371,-6.412,-0.741,蓝色,本帧颜色确认,0.256,蓝色,0.768
86,6,11.473,2.043,-0.846,未知,雷达框未匹配,,,
86,7,11.017,-2.273,-0.722,蓝色,本帧颜色确认,0.368,蓝色,0.617
86,8,5.441,-3.472,-0.813,红色,本帧颜色确认,0.444,红色,0.871
86,9,4.643,1.518,-0.813,小黄锥,本帧颜色确认,0.581,大黄锥,0.617
86,10,4.521,-5.481,-0.784,红色,本帧颜色确认,0.484,红色,0.808
86,11,14.134,1.481,-0.192,小黄锥,沿用历史颜色,,,
86,12,6.769,-1.824,-0.833,未知,雷达框未匹配,,,
