帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
2,1,6.178,-3.994,-0.769,蓝色,本帧颜色确认,0.399,蓝色,0.808
2,2,8.770,2.087,-0.857,未知,雷达框未匹配,,,
2,3,11.439,-1.244,-0.311,未知,雷达框未匹配,,,
2,4,4.749,5.655,-0.772,红色,本帧颜色确认,0.569,红色,0.808
2,5,11.499,1.606,-0.270,未知,雷达框未匹配,,,
2,6,4.130,1.960,-0.812,蓝色,本帧颜色确认,0.603,蓝色,0.871
2,7,6.205,3.724,-0.768,红色,本帧颜色确认,0.515,红色,0.808
2,8,8.424,-2.193,-0.765,蓝色,本帧颜色确认,0.397,蓝色,0.842
2,9,4.814,-6.399,-0.816,未知,雷达框未匹配,,,
2,10,14.590,-1.792,-0.849,未知,雷达框未匹配,,,
2,11,2.742,3.102,-0.793,蓝色,本帧颜色确认,0.732,蓝色,0.916
2,12,11.876,-1.169,-0.645,未知,雷达框未匹配,,,
2,13,2.854,-3.496,-0.815,红色,本帧颜色确认,0.473,红色,0.768
2,14,4.135,-1.803,-0.793,红色,本帧匹配成功,0.538,红色,0.871
