帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
11,1,6.179,3.698,-0.821,红色,本帧颜色确认,0.493,红色,0.808
11,2,6.159,-3.986,-0.759,蓝色,本帧颜色确认,0.400,蓝色,0.808
11,3,4.831,-6.414,-0.785,未知,雷达框未匹配,,,
11,4,8.424,-2.196,-0.790,蓝色,本帧颜色确认,0.385,蓝色,0.842
11,5,4.755,5.653,-0.796,红色,本帧颜色确认,0.632,红色,0.808
11,6,11.491,1.605,-0.253,未知,雷达框未匹配,,,
11,7,11.449,-1.246,-0.235,大黄锥,沿用历史颜色,,,
11,8,8.783,2.110,-0.828,红色,本帧颜色确认,0.324,红色,0.560
11,9,4.138,1.953,-0.830,蓝色,本帧颜色确认,0.571,蓝色,0.871
11,10,14.558,-1.786,-0.856,小黄锥,沿用历史颜色,,,
11,11,11.915,1.528,-0.612,小黄锥,沿用历史颜色,,,
11,12,2.759,3.105,-0.779,蓝色,本帧颜色确认,0.786,蓝色,0.916
11,13,11.850,-1.169,-0.653,未知,雷达框未匹配,,,
11,14,4.134,-1.808,-0.798,红色,本帧颜色确认,0.580,红色,0.871
