帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
578,1,11.910,-3.511,-0.588,大黄锥,本帧颜色确认,0.620,大黄锥,0.617
578,2,12.106,-3.920,-0.574,大黄锥,本帧颜色确认,0.586,大黄锥,0.722
578,3,9.453,-4.986,-0.613,大黄锥,本帧颜色确认,0.599,大黄锥,0.722
578,4,11.865,2.221,-0.809,红色,本帧颜色确认,0.333,红色,0.560
578,5,9.470,3.449,-0.806,蓝色,本帧颜色确认,0.265,蓝色,0.104
578,6,10.010,5.178,-0.786,蓝色,本帧颜色确认,0.426,蓝色,0.808
578,7,3.935,2.537,-0.817,红色,本帧颜色确认,0.642,红色,0.871
578,8,7.215,-2.119,-0.801,蓝色,本帧颜色确认,0.487,蓝色,0.722
578,9,9.258,-4.545,-0.551,大黄锥,本帧颜色确认,0.661,大黄锥,0.722
578,10,11.065,6.655,-0.768,蓝色,本帧颜色确认,0.358,蓝色,0.500
578,11,13.137,4.307,-0.794,红色,本帧颜色确认,0.405,红色,0.672
578,12,5.623,11.005,-0.881,未知,雷达框未匹配,,,
578,13,8.178,5.302,-0.804,小黄锥,本帧颜色确认,0.480,大黄锥,0.617
578,14,7.186,7.705,-0.861,小黄锥,沿用历史颜色,,,
578,15,6.340,9.397,-0.828,小黄锥,沿用历史颜色,,,
578,16,9.962,-7.615,-0.843,蓝色,本帧颜色确认,0.418,蓝色,0.500
578,17,5.723,4.151,-0.853,小黄锥,本帧颜色确认,0.503,小黄锥,0.672
578,18,4.815,6.260,-0.811,小黄锥,沿用历史颜色,,,
578,19,14.614,9.027,-0.810,蓝色,本帧颜色确认,0.176,蓝色,0.383
578,20,5.963,1.995,-0.853,红色,沿用历史颜色,,,
578,21,13.344,-5.772,-0.813,红色,本帧匹配成功,0.464,红色,0.328
578,22,11.382,-0.773,-0.845,红色,本帧颜色确认,0.430,红色,0.617
