帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
93,1,7.831,-1.867,-0.826,蓝色,本帧颜色确认,0.429,蓝色,0.808
93,2,10.815,2.025,-0.240,大黄锥,沿用历史颜色,,,
93,3,10.817,-0.839,-0.307,大黄锥,沿用历史颜色,,,
93,4,4.404,-6.201,-0.813,蓝色,沿用历史颜色,,,
93,5,8.546,-18.696,-0.922,未知,雷达框未匹配,,,
93,6,3.426,2.137,-0.758,蓝色,本帧颜色确认,0.581,蓝色,0.896
93,7,13.986,-1.255,-0.843,小黄锥,沿用历史颜色,,,
93,8,11.221,1.948,-0.679,小黄锥,沿用历史颜色,,,
93,9,8.054,2.423,-0.818,红色,本帧颜色确认,0.476,红色,0.768
93,10,5.449,3.937,-0.836,红色,沿用历史颜色,,,
93,11,5.684,-3.764,-0.847,蓝色,本帧颜色确认,0.434,蓝色,0.808
93,12,2.353,-3.381,-0.787,红色,沿用历史颜色,,,
93,13,3.555,-1.645,-0.793,红色,本帧颜色确认,0.621,红色,0.916
93,14,11.228,-0.747,-0.701,小黄锥,本帧颜色确认,0.177,大黄锥,0.808
93,15,16.820,-2.853,-0.876,未知,雷达框未匹配,,,
93,16,1.995,3.198,-0.741,蓝色,沿用历史颜色,,,
