帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
957,1,9.479,-3.729,-0.774,小黄锥,本帧颜色确认,0.485,小黄锥,0.118
957,2,11.186,-5.324,-0.775,红色,沿用历史颜色,,,
957,3,11.737,-1.074,-0.785,未知,雷达框未匹配,,,
957,4,8.674,0.618,-0.825,红色,沿用历史颜色,,,
957,5,5.780,4.454,-0.824,红色,本帧颜色确认,0.629,红色,0.842
957,6,11.312,1.149,-0.747,红色,沿用历史颜色,,,
957,7,12.120,-3.013,-0.793,小黄锥,颜色冲突，已修改,0.444,小黄锥,0.104
957,8,11.571,3.326,-0.765,红色,本帧颜色确认,0.754,红色,0.104
957,9,12.397,-5.301,-0.741,小黄锥,沿用历史颜色,,,
957,10,13.410,2.337,-0.829,红色,本帧颜色确认,0.522,红色,0.441
957,11,9.861,-5.509,-0.781,小黄锥,本帧匹配成功,0.358,大黄锥,0.129
957,12,7.803,2.740,-0.860,红色,沿用历史颜色,,,
957,13,4.098,2.708,-0.840,红色,本帧颜色确认,0.586,红色,0.871
957,14,6.876,1.160,-0.828,蓝色,本帧颜色确认,0.654,蓝色,0.768
957,15,5.483,-0.067,-0.862,蓝色,本帧颜色确认,0.533,蓝色,0.722
957,16,6.995,10.462,-0.675,未知,雷达框未匹配,,,
957,17,7.037,7.294,-0.859,红色,本帧颜色确认,0.479,红色,0.617
957,18,9.071,-1.898,-0.762,小黄锥,本帧颜色确认,0.406,小黄锥,0.383
957,19,15.563,1.766,-0.801,红色,沿用历史颜色,,,
