帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
1000,1,7.064,-5.193,-0.806,蓝色,本帧匹配成功,0.347,蓝色,0.722
1000,2,11.559,-1.616,-0.813,小黄锥,本帧匹配成功,0.279,大黄锥,0.104
1000,3,10.109,-1.576,-0.807,小黄锥,本帧匹配成功,0.464,大黄锥,0.129
1000,4,8.264,-1.543,-0.804,小黄锥,本帧匹配成功,0.407,大黄锥,0.193
1000,5,7.743,5.114,-0.783,红色,本帧匹配成功,0.432,红色,0.768
1000,6,8.345,0.742,-0.827,未知,雷达框未匹配,,,
1000,7,5.014,6.222,-0.795,未知,雷达框未匹配,,,
1000,8,10.111,0.736,-0.784,未知,雷达框未匹配,,,
1000,9,3.010,-4.140,-0.797,未知,雷达框未匹配,,,
1000,10,5.946,2.097,-0.850,未知,雷达框未匹配,,,
1000,11,11.576,0.586,-0.778,未知,雷达框未匹配,,,
