帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
659,1,10.234,3.961,-0.786,红色,本帧颜色确认,0.190,红色,0.768
659,2,9.042,-4.220,-0.423,大黄锥,本帧颜色确认,0.352,大黄锥,0.808
659,3,7.114,4.856,-0.780,蓝色,本帧颜色确认,0.290,蓝色,0.808
659,4,10.274,-6.081,-0.781,红色,本帧颜色确认,0.242,红色,0.768
659,5,8.930,1.884,-0.805,红色,本帧颜色确认,0.283,红色,0.768
659,6,8.357,-1.100,-0.814,红色,沿用历史颜色,,,
659,7,6.383,-5.249,-0.635,大黄锥,本帧颜色确认,0.489,大黄锥,0.871
659,8,8.179,6.347,-0.812,蓝色,本帧颜色确认,0.134,蓝色,0.722
659,9,8.862,-3.802,-0.420,大黄锥,本帧颜色确认,0.449,大黄锥,0.672
659,10,11.786,8.666,-0.820,蓝色,沿用历史颜色,,,
659,11,6.548,3.134,-0.777,蓝色,本帧颜色确认,0.353,蓝色,0.768
659,12,5.296,4.983,-0.816,小黄锥,本帧颜色确认,0.426,小黄锥,0.722
659,13,2.784,3.903,-0.846,小黄锥,沿用历史颜色,,,
659,14,4.307,7.400,-0.832,小黄锥,沿用历史颜色,,,
659,15,12.307,-11.022,-0.812,蓝色,本帧匹配成功,0.061,蓝色,0.560
659,16,10.105,-14.256,-0.820,未知,雷达框未匹配,,,
659,17,12.582,-7.828,-0.784,红色,本帧颜色确认,0.129,红色,0.500
