帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
620,1,8.032,-2.798,-0.763,红色,本帧颜色确认,0.512,红色,0.808
620,2,9.153,-4.686,-0.780,红色,本帧颜色确认,0.345,红色,0.768
620,3,6.830,-7.111,-0.786,蓝色,本帧颜色确认,0.359,蓝色,0.768
620,4,5.651,-4.585,-0.748,蓝色,本帧颜色确认,0.416,蓝色,0.842
620,5,11.503,-5.347,-0.783,小黄锥,本帧颜色确认,0.316,大黄锥,0.328
620,6,9.791,-6.739,-0.725,红色,本帧颜色确认,0.431,红色,0.672
620,7,12.923,-8.941,-0.736,蓝色,颜色冲突，保持原色,0.452,红色,0.129
620,8,12.774,-3.448,-0.759,红色,本帧颜色确认,0.438,红色,0.193
620,9,13.883,-1.798,-0.703,红色,本帧颜色确认,0.476,红色,0.155
620,10,14.618,-8.478,-0.770,蓝色,本帧颜色确认,0.311,蓝色,0.441
