帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
825,1,12.362,0.087,-0.839,红色,沿用历史颜色,,,
825,2,9.011,1.946,-0.799,蓝色,沿用历史颜色,,,
825,3,11.649,-6.397,-0.791,未知,雷达框未匹配,,,
825,4,10.113,-4.658,-0.774,小黄锥,本帧颜色确认,0.350,大黄锥,0.158
825,5,10.303,-6.513,-0.817,未知,雷达框未匹配,,,
825,6,12.554,-2.203,-0.788,未知,雷达框未匹配,,,
825,7,12.875,-6.512,-0.772,未知,雷达框未匹配,,,
825,8,11.665,10.008,-0.289,未知,雷达框未匹配,,,
825,9,7.110,3.867,-0.799,红色,本帧颜色确认,0.536,红色,0.842
825,10,9.864,-2.794,-0.812,小黄锥,本帧颜色确认,0.285,小黄锥,0.141
825,11,12.785,-4.175,-0.727,红色,本帧颜色确认,0.170,红色,0.328
825,12,9.657,-0.220,-0.798,红色,沿用历史颜色,,,
825,13,12.793,2.208,-0.787,红色,沿用历史颜色,,,
825,14,7.902,0.461,-0.750,蓝色,本帧颜色确认,0.409,蓝色,0.768
825,15,6.518,-0.625,-0.852,蓝色,本帧颜色确认,0.376,蓝色,0.722
825,16,14.573,1.078,-0.756,红色,本帧颜色确认,0.173,红色,0.500
