帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
466,1,4.177,3.030,-0.685,大黄锥,本帧颜色确认,0.539,大黄锥,0.916
466,2,3.185,2.523,-0.631,大黄锥,本帧颜色确认,0.665,大黄锥,0.916
466,3,7.833,1.307,-0.838,未知,雷达框未匹配,,,
466,4,9.965,6.991,-0.761,红色,本帧颜色确认,0.479,红色,0.672
466,5,5.533,0.607,-0.704,大黄锥,本帧颜色确认,0.610,大黄锥,0.916
466,6,12.075,7.510,-0.796,小黄锥,本帧颜色确认,0.183,大黄锥,0.383
466,7,13.076,0.160,-0.788,红色,本帧颜色确认,0.405,红色,0.500
466,8,11.790,3.689,-0.827,未知,雷达框未匹配,,,
466,9,13.501,5.218,-0.812,未知,雷达框未匹配,,,
466,10,4.510,0.028,-0.640,大黄锥,本帧颜色确认,0.738,大黄锥,0.933
466,11,15.196,2.493,-0.875,蓝色,本帧匹配成功,0.205,蓝色,0.328
466,12,6.016,5.213,-0.767,蓝色,本帧颜色确认,0.611,蓝色,0.842
466,13,13.586,3.376,-0.778,蓝色,本帧匹配成功,0.339,蓝色,0.113
