帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
679,1,7.334,-6.162,-0.597,大黄锥,本帧颜色确认,0.635,大黄锥,0.896
679,2,10.713,0.595,-0.792,红色,本帧颜色确认,0.518,红色,0.768
679,3,9.262,3.783,-0.786,蓝色,本帧颜色确认,0.646,蓝色,0.768
679,4,7.469,4.150,-0.849,小黄锥,本帧颜色确认,0.456,小黄锥,0.560
679,5,10.510,5.118,-0.752,蓝色,本帧颜色确认,0.549,蓝色,0.672
679,6,9.962,-5.065,-0.581,大黄锥,本帧颜色确认,0.768,大黄锥,0.672
679,7,9.792,-2.288,-0.777,红色,本帧颜色确认,0.626,红色,0.722
679,8,12.263,2.502,-0.840,红色,本帧颜色确认,0.405,红色,0.722
679,9,11.079,-7.472,-0.846,红色,本帧颜色确认,0.485,红色,0.672
679,10,7.222,-5.728,-0.624,大黄锥,本帧颜色确认,0.621,大黄锥,0.842
679,11,8.489,2.143,-0.860,蓝色,沿用历史颜色,,,
679,12,6.187,8.478,-0.755,小黄锥,沿用历史颜色,,,
679,13,7.972,-15.176,-0.931,未知,雷达框未匹配,,,
679,14,4.856,3.385,-0.817,小黄锥,本帧颜色确认,0.638,小黄锥,0.768
679,15,5.503,-3.067,-0.886,蓝色,沿用历史颜色,,,
679,16,6.806,6.688,-0.816,小黄锥,本帧颜色确认,0.502,小黄锥,0.722
679,17,14.375,6.942,-0.734,蓝色,本帧颜色确认,0.583,蓝色,0.441
679,18,4.848,1.163,-0.840,红色,本帧颜色确认,0.636,红色,0.842
679,19,3.199,-1.346,-0.703,蓝色,本帧颜色确认,0.435,蓝色,0.916
