帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
38,1,6.168,-3.995,-0.763,蓝色,本帧颜色确认,0.412,蓝色,0.808
38,2,4.836,-6.400,-0.827,未知,雷达框未匹配,,,
38,3,6.191,3.713,-0.824,红色,本帧颜色确认,0.440,红色,0.808
38,4,4.748,5.649,-0.792,红色,本帧颜色确认,0.736,红色,0.808
38,5,11.448,-1.252,-0.312,大黄锥,沿用历史颜色,,,
38,6,11.486,1.586,-0.229,未知,雷达框未匹配,,,
38,7,4.143,1.967,-0.820,蓝色,本帧颜色确认,0.583,蓝色,0.871
38,8,8.425,-2.184,-0.769,蓝色,本帧颜色确认,0.505,蓝色,0.842
38,9,14.557,-1.808,-0.877,小黄锥,沿用历史颜色,,,
38,10,11.935,1.526,-0.673,小黄锥,沿用历史颜色,,,
38,11,2.746,3.106,-0.784,蓝色,本帧颜色确认,0.836,蓝色,0.916
38,12,11.863,-1.170,-0.668,小黄锥,沿用历史颜色,,,
38,13,4.171,-1.822,-0.801,红色,本帧颜色确认,0.550,红色,0.871
