帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
976,1,7.784,4.348,-0.669,大黄锥,本帧颜色确认,0.421,大黄锥,0.842
976,2,9.730,-3.761,-0.802,蓝色,本帧颜色确认,0.115,蓝色,0.672
976,3,8.091,-1.553,-0.836,蓝色,沿用历史颜色,,,
976,4,6.288,-4.359,-0.840,红色,本帧颜色确认,0.332,红色,0.871
976,5,3.636,3.263,-0.848,红色,沿用历史颜色,,,
976,6,7.386,1.219,-0.821,蓝色,沿用历史颜色,,,
976,7,7.951,4.830,-0.547,大黄锥,本帧颜色确认,0.434,大黄锥,0.617
976,8,3.876,-4.219,-0.827,小黄锥,本帧颜色确认,0.485,小黄锥,0.871
976,9,5.225,5.557,-0.455,大黄锥,本帧颜色确认,0.682,大黄锥,0.842
976,10,7.758,-6.022,-0.817,红色,本帧颜色确认,0.253,红色,0.842
976,11,9.493,6.944,-0.807,蓝色,沿用历史颜色,,,
976,12,11.005,-8.090,-0.804,红色,本帧颜色确认,0.122,红色,0.768
976,13,5.896,8.113,-0.761,红色,沿用历史颜色,,,
976,14,14.932,-5.889,-0.820,蓝色,本帧颜色确认,0.096,蓝色,0.278
976,15,12.119,-5.258,-0.795,蓝色,沿用历史颜色,,,
976,16,12.264,8.798,-0.847,蓝色,本帧匹配成功,0.340,蓝色,0.617
976,17,2.993,-6.322,-0.846,小黄锥,沿用历史颜色,,,
976,18,14.913,-8.856,-0.862,红色,本帧颜色确认,0.077,红色,0.617
976,19,5.317,-2.541,-0.798,红色,本帧颜色确认,0.453,红色,0.842
