帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
968,1,7.128,-5.340,-0.800,小黄锥,本帧颜色确认,0.370,大黄锥,0.568
968,2,9.749,-7.342,-0.800,小黄锥,沿用历史颜色,,,
968,3,9.754,-3.079,-0.788,小黄锥,本帧颜色确认,0.549,小黄锥,0.617
968,4,6.996,-3.439,-0.809,小黄锥,本帧颜色确认,0.482,小黄锥,0.768
968,5,10.346,1.297,-0.780,红色,本帧颜色确认,0.570,红色,0.617
968,6,7.165,-7.175,-0.821,小黄锥,本帧颜色确认,0.351,小黄锥,0.768
968,7,12.559,3.294,-0.767,蓝色,本帧颜色确认,0.571,蓝色,0.158
968,8,9.720,-0.797,-0.799,小黄锥,沿用历史颜色,,,
968,9,8.543,-7.184,-0.733,小黄锥,本帧颜色确认,0.391,小黄锥,0.672
968,10,7.001,9.144,-0.651,大黄锥,沿用历史颜色,,,
968,11,6.530,5.961,-0.874,红色,本帧颜色确认,0.533,红色,0.768
968,12,12.025,0.015,-0.795,红色,本帧颜色确认,0.481,红色,0.441
968,13,9.807,-5.063,-0.807,小黄锥,本帧颜色确认,0.412,小黄锥,0.672
968,14,10.761,5.573,-0.822,蓝色,本帧颜色确认,0.461,蓝色,0.500
968,15,6.572,1.326,-0.818,蓝色,本帧颜色确认,0.643,蓝色,0.383
968,16,7.075,-0.887,-0.838,小黄锥,颜色冲突，已修改,0.538,小黄锥,0.500
968,17,4.864,3.386,-0.876,红色,沿用历史颜色,,,
968,18,7.035,8.674,-0.675,大黄锥,沿用历史颜色,,,
968,19,3.874,-1.036,-0.757,蓝色,本帧颜色确认,0.445,蓝色,0.842
968,20,14.042,-0.925,-0.766,红色,本帧颜色确认,0.629,红色,0.158
