帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
135,1,5.140,-2.022,-0.690,大黄锥,本帧颜色确认,0.620,大黄锥,0.933
135,2,4.379,0.898,-0.668,大黄锥,本帧颜色确认,0.652,大黄锥,0.916
135,3,10.699,2.928,-0.758,蓝色,本帧颜色确认,0.353,蓝色,0.500
135,4,10.987,-6.858,-0.779,红色,本帧颜色确认,0.331,红色,0.672
135,5,5.496,0.765,-0.624,大黄锥,本帧颜色确认,0.745,大黄锥,0.916
135,6,3.962,-1.941,-0.671,大黄锥,本帧颜色确认,0.724,大黄锥,0.916
135,7,7.405,-2.791,-0.856,红色,沿用历史颜色,,,
135,8,8.217,1.404,-0.792,蓝色,本帧颜色确认,0.462,蓝色,0.560
135,9,12.452,0.512,-0.824,红色,本帧颜色确认,0.368,红色,0.672
135,10,14.090,-6.204,-0.793,蓝色,本帧颜色确认,0.265,蓝色,0.233
