帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
598,1,9.025,-4.450,-0.800,红色,本帧颜色确认,0.411,红色,0.722
598,2,11.379,-5.012,-0.836,小黄锥,本帧颜色确认,0.344,小黄锥,0.233
598,3,9.713,-6.450,-0.774,红色,本帧颜色确认,0.522,红色,0.722
598,4,7.877,-2.578,-0.808,红色,本帧颜色确认,0.436,红色,0.808
598,5,12.623,-3.093,-0.803,红色,沿用历史颜色,,,
598,6,6.737,-6.903,-0.797,蓝色,本帧颜色确认,0.314,蓝色,0.808
598,7,14.620,-8.073,-0.866,蓝色,本帧颜色确认,0.231,蓝色,0.672
598,8,5.501,-4.439,-0.799,蓝色,本帧颜色确认,0.484,蓝色,0.871
598,9,15.936,-0.395,-0.808,小黄锥,本帧颜色确认,0.534,大黄锥,0.328
598,10,13.661,-1.452,-0.807,红色,颜色冲突，保持原色,0.615,大黄锥,0.158
598,11,5.063,-0.031,-0.873,红色,本帧颜色确认,0.615,红色,0.871
598,12,15.040,0.409,-0.779,小黄锥,本帧匹配成功,0.554,大黄锥,0.129
598,13,15.158,-4.342,-0.845,红色,本帧匹配成功,0.357,红色,0.102
