帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
116,1,10.639,1.993,-0.486,大黄锥,本帧颜色确认,0.518,大黄锥,0.808
116,2,13.868,-1.264,-0.872,小黄锥,沿用历史颜色,,,
116,3,10.726,-0.860,-0.580,大黄锥,本帧颜色确认,0.805,大黄锥,0.808
116,4,7.720,-1.902,-0.820,蓝色,本帧颜色确认,0.595,蓝色,0.808
116,5,4.241,-6.200,-0.819,蓝色,沿用历史颜色,,,
116,6,11.083,1.958,-0.714,小黄锥,沿用历史颜色,,,
116,7,7.956,2.426,-0.864,红色,沿用历史颜色,,,
116,8,2.210,-3.390,-0.754,红色,沿用历史颜色,,,
116,9,11.122,-0.753,-0.716,小黄锥,沿用历史颜色,,,
116,10,5.305,3.952,-0.816,红色,本帧颜色确认,0.607,红色,0.842
116,11,3.790,5.884,-0.843,红色,沿用历史颜色,,,
116,12,5.555,-3.766,-0.829,蓝色,本帧颜色确认,0.505,蓝色,0.842
116,13,3.405,-1.651,-0.740,红色,本帧颜色确认,0.521,红色,0.916
