帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
174,1,8.917,-3.709,-0.719,蓝色,本帧颜色确认,0.326,蓝色,0.722
174,2,11.119,-1.837,-0.740,蓝色,本帧颜色确认,0.368,蓝色,0.617
174,3,7.291,5.956,-0.745,红色,本帧颜色确认,0.532,红色,0.808
174,4,8.762,4.019,-0.743,红色,本帧颜色确认,0.470,红色,0.768
174,5,7.606,-6.142,-0.735,蓝色,本帧颜色确认,0.400,蓝色,0.722
174,6,14.108,-0.827,-0.175,未知,雷达框未匹配,,,
174,7,4.704,-1.022,-0.752,小黄锥,本帧匹配成功,0.712,大黄锥,0.617
174,8,4.587,1.710,-0.804,小黄锥,本帧颜色确认,0.561,大黄锥,0.617
174,9,4.751,-5.310,-0.778,红色,本帧颜色确认,0.505,红色,0.842
174,10,5.591,-3.268,-0.825,红色,本帧颜色确认,0.424,红色,0.842
