帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
45,1,11.656,1.865,-0.303,大黄锥,沿用历史颜色,,,
45,2,6.797,4.209,-0.809,红色,本帧颜色确认,0.307,红色,0.808
45,3,6.819,-3.956,-0.848,蓝色,沿用历史颜色,,,
45,4,13.256,-1.021,-0.292,未知,雷达框未匹配,,,
45,5,5.363,6.306,-0.794,红色,本帧颜色确认,0.745,红色,0.842
45,6,11.797,-1.124,-0.240,大黄锥,沿用历史颜色,,,
45,7,9.185,2.514,-0.840,红色,本帧颜色确认,0.247,红色,0.722
45,8,13.174,1.877,-0.319,未知,雷达框未匹配,,,
45,9,9.070,-1.940,-0.634,蓝色,本帧颜色确认,0.177,蓝色,0.722
45,10,5.550,-6.267,-0.827,蓝色,本帧颜色确认,0.321,蓝色,0.842
