帧号,雷达时间戳,相机时间戳,时间差毫秒,雷达锥桶数,YOLO框数,成功匹配数,YOLO未匹配数,蓝色数,红色数,大黄锥数,小黄锥数,未知数,IoU阈值
319,1788659466.524302006,1788659466.557855844,33.554,6,7,5,2,1,4,0,0,1,0.050
