帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
36,1,11.677,1.849,-0.283,大黄锥,沿用历史颜色,,,
36,2,5.370,6.311,-0.788,红色,本帧颜色确认,0.786,红色,0.842
36,3,6.792,4.198,-0.811,红色,本帧颜色确认,0.343,红色,0.808
36,4,13.241,-1.026,-0.308,未知,雷达框未匹配,,,
36,5,9.162,2.521,-0.840,红色,本帧颜色确认,0.198,红色,0.722
36,6,6.805,-3.938,-0.818,蓝色,本帧颜色确认,0.391,蓝色,0.808
36,7,13.169,1.865,-0.267,未知,雷达框未匹配,,,
36,8,11.788,-1.133,-0.380,大黄锥,本帧颜色确认,0.557,大黄锥,0.272
36,9,9.067,-1.942,-0.625,蓝色,本帧颜色确认,0.191,蓝色,0.722
36,10,5.544,-6.280,-0.836,蓝色,本帧颜色确认,0.319,蓝色,0.842
36,11,2.728,-5.351,-0.789,未知,雷达框未匹配,,,
