帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
189,1,7.311,-0.349,-0.668,红色,本帧颜色确认,0.229,红色,0.722
189,2,3.731,-2.667,-0.632,大黄锥,本帧颜色确认,0.621,大黄锥,0.916
189,3,12.272,-6.762,-0.784,小黄锥,沿用历史颜色,,,
189,4,11.548,-2.546,-0.780,蓝色,沿用历史颜色,,,
189,5,5.874,-4.433,-0.770,蓝色,本帧颜色确认,0.337,蓝色,0.672
189,6,5.003,0.036,-0.698,大黄锥,本帧颜色确认,0.487,大黄锥,0.916
189,7,9.990,-6.115,-0.697,红色,本帧颜色确认,0.264,红色,0.500
189,8,7.105,-6.847,-0.667,蓝色,本帧颜色确认,0.343,蓝色,0.560
189,9,10.373,-9.565,-0.659,红色,本帧颜色确认,0.232,红色,0.617
189,10,10.466,0.267,-0.697,红色,本帧颜色确认,0.289,红色,0.560
189,11,12.674,1.654,-0.778,红色,沿用历史颜色,,,
189,12,14.681,-0.556,-0.779,未知,雷达框未匹配,,,
189,13,3.625,0.686,-0.512,大黄锥,本帧颜色确认,0.671,大黄锥,0.900
189,14,14.065,-7.578,-0.731,未知,雷达框未匹配,,,
