帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
181,1,8.503,-3.001,-0.645,大黄锥,本帧颜色确认,0.499,大黄锥,0.871
181,2,7.545,-1.767,-0.658,大黄锥,本帧颜色确认,0.470,大黄锥,0.896
181,3,7.297,5.863,-0.786,红色,本帧颜色确认,0.535,红色,0.768
181,4,10.468,-4.368,-0.821,红色,本帧颜色确认,0.264,红色,0.722
181,5,7.402,-7.390,-0.859,蓝色,沿用历史颜色,,,
181,6,6.454,3.462,-0.805,红色,本帧颜色确认,0.443,红色,0.871
181,7,5.254,-3.718,-0.682,大黄锥,本帧颜色确认,0.619,大黄锥,0.916
181,8,4.652,7.184,-0.864,蓝色,沿用历史颜色,,,
181,9,6.596,0.543,-0.837,红色,本帧颜色确认,0.502,红色,0.808
181,10,3.541,3.938,-0.846,蓝色,本帧颜色确认,0.680,蓝色,0.896
181,11,9.082,8.121,-0.846,红色,本帧匹配成功,0.299,红色,0.722
