帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
446,1,10.433,1.021,-0.833,蓝色,沿用历史颜色,,,
446,2,10.910,-1.147,-0.781,未知,雷达框未匹配,,,
446,3,8.243,-3.717,-0.786,红色,本帧颜色确认,0.453,红色,0.722
446,4,8.942,-0.133,-0.803,蓝色,沿用历史颜色,,,
446,5,11.691,-4.182,-0.837,未知,雷达框未匹配,,,
446,6,9.303,-7.052,-0.776,红色,本帧颜色确认,0.353,红色,0.500
446,7,11.732,2.465,-0.804,蓝色,沿用历史颜色,,,
446,8,10.143,-3.819,-0.799,小黄锥,沿用历史颜色,,,
446,9,5.426,-4.940,-0.816,蓝色,本帧颜色确认,0.475,蓝色,0.768
446,10,9.386,4.249,-0.775,红色,本帧颜色确认,0.608,红色,0.768
446,11,6.576,1.986,-0.863,红色,沿用历史颜色,,,
446,12,10.729,7.278,-0.829,红色,沿用历史颜色,,,
446,13,12.039,-1.461,-0.812,小黄锥,沿用历史颜色,,,
446,14,8.914,-5.289,-0.795,红色,本帧颜色确认,0.377,红色,0.672
446,15,13.588,6.776,-0.758,蓝色,沿用历史颜色,,,
446,16,6.382,-7.595,-0.791,蓝色,本帧颜色确认,0.280,蓝色,0.617
