帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
687,1,9.230,-4.180,-0.512,大黄锥,本帧颜色确认,0.549,大黄锥,0.560
687,2,6.569,-5.086,-0.558,大黄锥,本帧颜色确认,0.555,大黄锥,0.808
687,3,9.470,1.492,-0.794,红色,本帧颜色确认,0.554,红色,0.808
687,4,9.391,-4.617,-0.520,大黄锥,本帧颜色确认,0.530,大黄锥,0.722
687,5,7.153,2.851,-0.810,蓝色,沿用历史颜色,,,
687,6,7.806,4.531,-0.764,蓝色,本帧颜色确认,0.773,蓝色,0.842
687,7,10.869,3.526,-0.737,红色,本帧颜色确认,0.565,红色,0.768
687,8,8.910,5.967,-0.779,蓝色,本帧颜色确认,0.373,蓝色,0.672
687,9,3.426,3.776,-0.814,小黄锥,本帧颜色确认,0.785,小黄锥,0.896
687,10,6.697,-5.547,-0.564,大黄锥,本帧颜色确认,0.449,大黄锥,0.896
687,11,5.109,7.171,-0.830,小黄锥,沿用历史颜色,,,
687,12,5.945,4.744,-0.844,小黄锥,沿用历史颜色,,,
687,13,8.820,-1.462,-0.848,红色,沿用历史颜色,,,
687,14,10.542,-6.501,-0.804,红色,本帧颜色确认,0.332,红色,0.768
687,15,12.583,8.110,-0.721,蓝色,本帧颜色确认,0.673,蓝色,0.118
687,16,16.586,5.908,-0.779,红色,本帧匹配成功,0.366,红色,0.216
687,17,7.124,-8.184,-0.803,蓝色,本帧颜色确认,0.299,蓝色,0.768
687,18,12.784,-8.331,-0.799,红色,本帧匹配成功,0.217,红色,0.617
