帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
84,1,7.335,2.072,-0.846,红色,本帧颜色确认,0.560,红色,0.560
84,2,4.633,1.596,-0.698,大黄锥,本帧颜色确认,0.672,大黄锥,0.896
84,3,5.150,-1.172,-0.650,大黄锥,本帧颜色确认,0.527,大黄锥,0.560
84,4,10.585,-3.401,-0.842,蓝色,本帧颜色确认,0.254,蓝色,0.158
84,5,4.692,-1.223,-0.658,大黄锥,本帧颜色确认,0.787,大黄锥,0.916
84,6,9.768,3.580,-0.834,红色,本帧颜色确认,0.519,红色,0.560
84,7,14.913,-4.404,-0.857,红色,沿用历史颜色,,,
84,8,11.817,6.507,-0.839,红色,本帧颜色确认,0.418,红色,0.560
84,9,7.777,-1.663,-0.846,蓝色,本帧颜色确认,0.348,蓝色,0.383
84,10,15.177,10.111,-0.827,未知,雷达框未匹配,,,
