帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
323,1,11.640,-4.184,-0.758,红色,本帧颜色确认,0.362,红色,0.617
323,2,7.374,-3.172,-0.780,蓝色,本帧颜色确认,0.477,蓝色,0.722
323,3,11.641,-0.831,-0.732,小黄锥,沿用历史颜色,,,
323,4,11.677,1.979,-0.747,小黄锥,沿用历史颜色,,,
323,5,9.739,-1.245,-0.726,红色,本帧颜色确认,0.476,红色,0.672
323,6,8.978,-5.486,-0.788,蓝色,本帧颜色确认,0.407,蓝色,0.722
323,7,6.580,3.820,-0.782,红色,本帧颜色确认,0.476,红色,0.768
323,8,12.819,1.987,-0.860,小黄锥,沿用历史颜色,,,
323,9,10.770,-2.572,-0.742,红色,本帧颜色确认,0.350,红色,0.617
323,10,11.446,5.722,-0.700,蓝色,本帧颜色确认,0.272,蓝色,0.560
323,11,10.582,3.966,-0.757,蓝色,沿用历史颜色,,,
323,12,9.485,2.386,-0.799,蓝色,沿用历史颜色,,,
323,13,4.155,2.351,-0.807,红色,本帧匹配成功,0.682,红色,0.871
323,14,8.657,6.754,-0.747,红色,本帧颜色确认,0.328,红色,0.808
323,15,12.746,-8.191,-0.838,红色,本帧颜色确认,0.215,红色,0.441
323,16,13.233,-0.788,-0.779,小黄锥,沿用历史颜色,,,
323,17,9.621,-8.335,-0.777,蓝色,本帧颜色确认,0.267,蓝色,0.500
