帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
190,1,8.010,2.221,-0.821,蓝色,沿用历史颜色,,,
190,2,9.922,5.573,-0.802,蓝色,沿用历史颜色,,,
190,3,11.362,1.857,-0.788,小黄锥,沿用历史颜色,,,
190,4,7.099,6.594,-0.777,红色,本帧颜色确认,0.056,红色,0.722
190,5,10.199,1.824,-0.803,小黄锥,沿用历史颜色,,,
190,6,9.411,-2.757,-0.641,红色,本帧颜色确认,0.156,红色,0.722
190,7,9.094,3.797,-0.747,蓝色,沿用历史颜色,,,
190,8,8.347,-1.417,-0.804,红色,沿用历史颜色,,,
190,9,7.625,-5.706,-0.767,蓝色,本帧颜色确认,0.223,蓝色,0.672
190,10,10.268,-4.373,-0.716,红色,本帧颜色确认,0.258,红色,0.560
190,11,10.196,-0.999,-0.787,小黄锥,本帧匹配成功,0.069,大黄锥,0.129
190,12,11.792,-0.932,-0.794,未知,雷达框未匹配,,,
190,13,10.415,10.255,-0.771,未知,雷达框未匹配,,,
190,14,11.400,-8.385,-0.698,红色,本帧颜色确认,0.187,红色,0.560
190,15,6.013,-3.409,-0.789,蓝色,本帧颜色确认,0.283,蓝色,0.808
190,16,19.081,6.113,-0.900,未知,雷达框未匹配,,,
190,17,5.144,3.644,-0.797,红色,本帧颜色确认,0.264,红色,0.842
190,18,8.301,-8.602,-0.806,蓝色,沿用历史颜色,,,
190,19,7.535,9.924,-0.815,未知,雷达框未匹配,,,
