帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
974,1,8.454,4.688,-0.825,蓝色,沿用历史颜色,,,
974,2,11.678,2.581,-0.806,小黄锥,沿用历史颜色,,,
974,3,5.221,5.082,-0.871,红色,沿用历史颜色,,,
974,4,6.137,7.353,-0.846,红色,沿用历史颜色,,,
974,5,7.703,3.023,-0.772,蓝色,本帧颜色确认,0.098,蓝色,0.560
974,6,10.344,4.845,-0.781,红色,本帧颜色确认,0.065,红色,0.500
974,7,12.776,1.004,-0.842,未知,雷达框未匹配,,,
974,8,13.855,4.386,-0.833,红色,沿用历史颜色,,,
974,9,8.728,6.503,-0.840,蓝色,沿用历史颜色,,,
974,10,13.777,-0.579,-0.789,未知,雷达框未匹配,,,
974,11,2.856,2.694,-0.808,红色,本帧颜色确认,0.378,红色,0.896
974,12,4.537,0.132,-0.835,蓝色,本帧颜色确认,0.420,蓝色,0.842
