帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
9,1,7.859,-5.316,-0.752,蓝色,本帧颜色确认,0.350,蓝色,0.808
9,2,10.381,-3.923,-0.723,蓝色,本帧颜色确认,0.357,蓝色,0.722
9,3,9.158,2.283,-0.782,红色,沿用历史颜色,,,
9,4,8.095,4.446,-0.754,红色,本帧颜色确认,0.520,红色,0.722
9,5,13.521,-3.478,-0.193,小黄锥,沿用历史颜色,,,
9,6,4.870,8.138,-0.797,未知,雷达框未匹配,,,
9,7,11.484,0.263,-0.820,红色,沿用历史颜色,,,
9,8,14.046,-0.692,-0.217,小黄锥,沿用历史颜色,,,
9,9,4.617,0.768,-0.812,小黄锥,本帧颜色确认,0.568,大黄锥,0.672
9,10,6.826,0.910,-0.810,蓝色,沿用历史颜色,,,
9,11,6.148,-7.485,-0.684,蓝色,本帧颜色确认,0.249,蓝色,0.672
