帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
721,1,8.747,4.023,-0.789,红色,本帧颜色确认,0.467,红色,0.768
721,2,8.906,-3.699,-0.791,蓝色,沿用历史颜色,,,
721,3,7.609,-6.126,-0.748,蓝色,本帧颜色确认,0.402,蓝色,0.722
721,4,14.126,-0.806,-0.186,未知,雷达框未匹配,,,
721,5,11.105,-1.815,-0.699,蓝色,本帧颜色确认,0.414,蓝色,0.672
721,6,11.422,2.479,-0.824,红色,沿用历史颜色,,,
721,7,7.266,6.025,-0.704,红色,本帧颜色确认,0.331,红色,0.722
721,8,4.593,1.711,-0.802,小黄锥,本帧颜色确认,0.636,小黄锥,0.328
721,9,4.746,-5.303,-0.808,红色,本帧颜色确认,0.476,红色,0.842
721,10,4.710,-1.020,-0.787,小黄锥,本帧颜色确认,0.620,大黄锥,0.722
